movieId,title,genres,avg_rating
507,"Perfect World, A (1993)",Crime|Drama|Thriller,3.55
508,Philadelphia (1993),Drama,3.825
509,"Piano, The (1993)",Drama|Romance,3.661
510,Poetic Justice (1993),Drama,2.798
511,"Program, The (1993)",Action|Drama,3.006
512,"Puppet Masters, The (1994)",Horror|Sci-Fi,2.969
513,Radioland Murders (1994),Comedy|Mystery|Romance,2.957
514,"Ref, The (1994)",Comedy,3.505
515,"Remains of the Day, The (1993)",Drama|Romance,3.89
516,Renaissance Man (1994),Comedy|Drama,3.04
517,Rising Sun (1993),Action|Drama|Mystery,3.217
518,"Road to Wellville, The (1994)",Comedy,2.628
519,RoboCop 3 (1993),Action|Crime|Drama|Sci-Fi|Thriller,2.244
520,Robin Hood: Men in Tights (1993),Comedy,3.113
521,Romeo Is Bleeding (1993),Crime|Thriller,3.136
522,Romper Stomper (1992),Action|Drama,3.657
523,Ruby in Paradise (1993),Drama,3.793
524,Rudy (1993),Drama,3.588
525,"Saint of Fort Washington, The (1993)",Drama,3.667
526,"Savage Nights (Nuits fauves, Les) (1992)",Drama,3.5
527,Schindler's List (1993),Drama|War,4.276
528,"Scout, The (1994)",Comedy|Drama,2.756
529,Searching for Bobby Fischer (1993),Drama,3.85
531,"Secret Garden, The (1993)",Children|Drama,3.453
532,Serial Mom (1994),Comedy|Crime|Horror,2.941
533,"Shadow, The (1994)",Action|Adventure|Fantasy|Mystery,2.955
534,Shadowlands (1993),Drama|Romance,4.023
535,Short Cuts (1993),Drama,3.753
536,"Simple Twist of Fate, A (1994)",Drama,3.431
537,Sirens (1994),Drama,3.048
538,Six Degrees of Separation (1993),Drama,3.765
539,Sleepless in Seattle (1993),Comedy|Drama|Romance,3.555
540,Sliver (1993),Thriller,2.692
541,Blade Runner (1982),Action|Sci-Fi|Thriller,4.13
542,Son in Law (1993),Comedy|Drama|Romance,2.877
543,So I Married an Axe Murderer (1993),Comedy|Romance|Thriller,3.274
544,Striking Distance (1993),Action|Crime,2.944
546,Super Mario Bros. (1993),Action|Adventure|Children|Comedy|Fantasy|Sci-Fi,2.082
547,Surviving the Game (1994),Action|Adventure|Thriller,2.676
548,Terminal Velocity (1994),Action|Mystery|Thriller,2.981
549,Thirty-Two Short Films About Glenn Gould (1993),Drama|Musical,3.941
550,Threesome (1994),Comedy|Romance,3.156
551,"Nightmare Before Christmas, The (1993)",Animation|Children|Fantasy|Musical,3.726
552,"Three Musketeers, The (1993)",Action|Adventure|Comedy|Romance,3.348
553,Tombstone (1993),Action|Drama|Western,3.703
554,Trial by Jury (1994),Crime|Drama|Thriller,3.25
555,True Romance (1993),Crime|Thriller,3.788
556,"War Room, The (1993)",Documentary,3.935
558,"Pagemaster, The (1994)",Action|Adventure|Animation|Children|Fantasy,2.625
559,"Paris, France (1993)",Comedy,3.75
560,"Beans of Egypt, Maine, The (1994)",Drama,4.0
561,Killer (Bulletproof Heart) (1994),Drama|Thriller,3.125
562,Welcome to the Dollhouse (1995),Comedy|Drama,3.776
563,Germinal (1993),Drama|Romance,3.467
564,Chasers (1994),Comedy,2.559
565,Cronos (1993),Drama|Horror,3.619
566,Naked in New York (1994),Comedy|Romance,2.812
567,Kika (1993),Comedy|Drama,3.0
568,Bhaji on the Beach (1993),Comedy|Drama,2.923
569,Little Big League (1994),Comedy|Drama,3.006
570,"Slingshot, The (Kådisbellan) (1993)",Comedy|Drama,3.278
571,"Wedding Gift, The (1994)",Drama|Romance,3.4
573,"Ciao, Professore! (Io speriamo che me la cavo) (1992)",Drama,3.6
574,Spanking the Monkey (1994),Comedy|Drama,3.29
575,"Little Rascals, The (1994)",Children|Comedy,3.067
576,Fausto (1993),Comedy,3.0
577,Andre (1994),Adventure|Children|Drama,2.875
579,"Escort, The (Scorta, La) (1993)",Crime|Thriller,3.0
580,Princess Caraboo (1994),Drama,3.433
581,"Celluloid Closet, The (1995)",Documentary,3.991
582,Métisse (Café au Lait) (1993),Comedy|Drama,3.0
583,Dear Diary (Caro Diario) (1994),Comedy|Drama,3.643
584,I Don't Want to Talk About It (De eso no se habla) (1993),Drama|Romance,3.0
585,"Brady Bunch Movie, The (1995)",Comedy,2.684
586,Home Alone (1990),Children|Comedy,3.118
587,Ghost (1990),Comedy|Drama|Fantasy|Romance|Thriller,3.452
588,Aladdin (1992),Adventure|Animation|Children|Comedy|Musical,3.691
589,Terminator 2: Judgment Day (1991),Action|Sci-Fi,3.94
590,Dances with Wolves (1990),Adventure|Drama|Western,3.765
591,Tough and Deadly (1995),Action|Drama|Thriller,2.0
592,Batman (1989),Action|Crime|Thriller,3.405
593,"Silence of the Lambs, The (1991)",Crime|Horror|Thriller,4.132
594,Snow White and the Seven Dwarfs (1937),Animation|Children|Drama|Fantasy|Musical,3.574
595,Beauty and the Beast (1991),Animation|Children|Fantasy|Musical|Romance|IMAX,3.71
596,Pinocchio (1940),Animation|Children|Fantasy|Musical,3.5
597,Pretty Woman (1990),Comedy|Romance,3.435
598,Window to Paris (Okno v Parizh) (1994),Comedy|Fantasy,3.5
599,"Wild Bunch, The (1969)",Adventure|Western,3.838
600,Love and a .45 (1994),Action|Comedy|Crime,3.467
601,"Wooden Man's Bride, The (Yan shen) (1994)",Drama,3.0
602,"Great Day in Harlem, A (1994)",Documentary,3.833
603,"Bye Bye, Love (1995)",Comedy,3.093
604,Criminals (1996),Documentary,4.0
605,One Fine Day (1996),Drama|Romance,3.27
606,Candyman: Farewell to the Flesh (1995),Fantasy|Horror,2.652
608,Fargo (1996),Comedy|Crime|Drama|Thriller,4.112
609,Homeward Bound II: Lost in San Francisco (1996),Adventure|Children,3.028
610,Heavy Metal (1981),Action|Adventure|Animation|Horror|Sci-Fi,3.416
611,Hellraiser: Bloodline (1996),Action|Horror|Sci-Fi,2.513
612,"Pallbearer, The (1996)",Comedy,2.993
613,Jane Eyre (1996),Drama|Romance,3.663
614,Loaded (1994),Drama|Thriller,3.111
615,Bread and Chocolate (Pane e cioccolata) (1973),Comedy|Drama,3.692
616,"Aristocats, The (1970)",Animation|Children,3.364
617,"Flower of My Secret, The (La flor de mi secreto) (1995)",Comedy|Drama,3.5
618,Two Much (1995),Comedy|Romance,2.8
619,Ed (1996),Comedy,2.652
621,My Favorite Season (1993),Drama,3.083
623,"Modern Affair, A (1995)",Romance,3.75
626,"Thin Line Between Love and Hate, A (1996)",Comedy,3.069
627,"Last Supper, The (1995)",Drama|Thriller,3.589
628,Primal Fear (1996),Crime|Drama|Mystery|Thriller,3.807
630,Carried Away (1996),Drama|Romance,2.571
631,All Dogs Go to Heaven 2 (1996),Adventure|Animation|Children|Fantasy|Musical|Romance,2.929
632,Land and Freedom (Tierra y libertad) (1995),Drama|War,3.875
633,Denise Calls Up (1995),Comedy,3.115
634,Theodore Rex (1995),Comedy,2.0
635,"Family Thing, A (1996)",Comedy|Drama,3.718
637,Sgt. Bilko (1996),Comedy,2.867
638,Jack and Sarah (1995),Romance,3.579
639,Girl 6 (1996),Comedy|Drama,2.988
640,Diabolique (1996),Drama|Thriller,3.096
641,"Little Indian, Big City (Un indien dans la ville) (1994)",Adventure|Children|Comedy,2.5
645,Nelly & Monsieur Arnaud (1995),Drama,3.471
647,Courage Under Fire (1996),Action|Crime|Drama|War,3.503
648,Mission: Impossible (1996),Action|Adventure|Mystery|Thriller,3.419
649,Cold Fever (Á köldum klaka) (1995),Comedy|Drama,4.083
650,Moll Flanders (1996),Drama,3.548
651,"Superweib, Das (1996)",Comedy,3.5
652,"301, 302 (301/302) (1995)",Horror|Mystery|Thriller,3.0
653,Dragonheart (1996),Action|Adventure|Fantasy,3.188
656,Eddie (1996),Comedy,3.068
657,Yankee Zulu (1994),Comedy|Drama,2.0
658,Billy's Holiday (1995),Drama|Musical,2.0
659,Purple Noon (Plein soleil) (1960),Crime|Drama|Thriller,3.827
660,August (1996),Drama,3.286
661,James and the Giant Peach (1996),Adventure|Animation|Children|Fantasy|Musical,3.366
662,Fear (1996),Thriller,3.261
663,Kids in the Hall: Brain Candy (1996),Comedy,3.353
664,Faithful (1996),Comedy,3.406
665,Underground (1995),Comedy|Drama|War,3.941
666,All Things Fair (Lust och fägring stor) (1995),Drama|Romance|War,3.5
667,Bloodsport 2 (a.k.a. Bloodsport II: The Next Kumite) (1996),Action,2.588
668,Song of the Little Road (Pather Panchali) (1955),Drama,4.227
670,"World of Apu, The (Apur Sansar) (1959)",Drama,4.121
671,Mystery Science Theater 3000: The Movie (1996),Comedy|Sci-Fi,3.739
672,Tarantella (1995),Drama,0.5
673,Space Jam (1996),Adventure|Animation|Children|Comedy|Fantasy|Sci-Fi,2.783
674,Barbarella (1968),Adventure|Comedy|Sci-Fi,2.99
675,Hostile Intentions (1994),Action|Drama|Thriller,2.833
676,They Bite (1996),Comedy|Horror|Sci-Fi,2.0
678,Some Folks Call It a Sling Blade (1993),Drama|Thriller,4.076
679,"Run of the Country, The (1995)",Drama,3.0
680,"Alphaville (Alphaville, une étrange aventure de Lemmy Caution) (1965)",Drama|Mystery|Romance|Sci-Fi|Thriller,3.796
681,Coup de torchon (Clean Slate) (1981),Crime,3.5
682,Tigrero: A Film That Was Never Made (1994),Documentary|Drama,3.25
683,"Eye of Vichy, The (Oeil de Vichy, L') (1993)",Documentary,2.333
684,Windows (1980),Drama,3.0
685,It's My Party (1996),Drama,3.455
687,Country Life (1994),Drama|Romance,2.5
688,Operation Dumbo Drop (1995),Action|Adventure|Comedy|War,2.642
690,"Promise, The (Versprechen, Das) (1995)",Drama|Romance,3.5
691,Mrs. Winterbourne (1996),Comedy|Romance,3.312
692,Solo (1996),Action|Sci-Fi|Thriller,2.393
694,"Substitute, The (1996)",Action|Crime|Drama,3.12
695,True Crime (1996),Mystery|Thriller,3.266
696,Butterfly Kiss (1995),Drama|Thriller,3.0
697,Feeling Minnesota (1996),Drama|Romance,2.911
698,Delta of Venus (1995),Drama,2.5
699,To Cross the Rubicon (1991),Drama,2.333
700,Angus (1995),Comedy,3.432
701,Daens (1992),Drama,3.5
702,Faces (1968),Drama,3.75
703,Boys (1996),Drama,3.154
704,"Quest, The (1996)",Action|Adventure,2.861
705,Cosi (1996),Comedy,3.5
706,Sunset Park (1996),Drama,3.667
707,Mulholland Falls (1996),Crime|Drama|Thriller,3.084
708,"Truth About Cats & Dogs, The (1996)",Comedy|Romance,3.4
709,Oliver & Company (1988),Adventure|Animation|Children|Comedy|Musical,3.292
710,Celtic Pride (1996),Comedy,3.066
711,Flipper (1996),Adventure|Children,2.733
712,Captives (1994),Crime|Drama|Romance|Thriller,3.625
713,Of Love and Shadows (1994),Drama,3.0
714,Dead Man (1995),Drama|Mystery|Western,3.851
715,"Horseman on the Roof, The (Hussard sur le toit, Le) (1995)",Drama|Romance,3.431
716,Switchblade Sisters (1975),Crime,3.7
717,Mouth to Mouth (Boca a boca) (1995),Comedy,2.8
718,"Visitors, The (Visiteurs, Les) (1993)",Comedy|Fantasy|Sci-Fi,3.325
719,Multiplicity (1996),Comedy,3.041
720,Wallace & Gromit: The Best of Aardman Animation (1996),Adventure|Animation|Comedy,4.158
722,"Haunted World of Edward D. Wood Jr., The (1996)",Documentary,3.25
723,Two Friends (1986),Drama,3.5
724,"Craft, The (1996)",Drama|Fantasy|Horror|Thriller,3.003
725,"Great White Hype, The (1996)",Comedy,2.833
726,Last Dance (1996),Drama,3.071
727,War Stories (1995),Documentary,4.0
728,Cold Comfort Farm (1995),Comedy,3.854
729,"Institute Benjamenta, or This Dream People Call Human Life (1995)",Drama,4.375
730,Low Life (1994),Drama,3.0
731,Heaven's Prisoners (1996),Crime|Thriller,3.031
732,Original Gangstas (1996),Crime,3.182
733,"Rock, The (1996)",Action|Adventure|Thriller,3.652
734,Getting Away With Murder (1996),Comedy,3.0
735,Cemetery Man (Dellamorte Dellamore) (1994),Horror,3.344
736,Twister (1996),Action|Adventure|Romance|Thriller,3.203
737,Barb Wire (1996),Action|Sci-Fi,1.99
738,"Garçu, Le (1995)",Drama,4.0
741,Ghost in the Shell (Kôkaku kidôtai) (1995),Animation|Sci-Fi,3.993
742,Thinner (1996),Horror|Thriller,2.799
743,Spy Hard (1996),Comedy,2.721
745,Wallace & Gromit: A Close Shave (1995),Animation|Children|Comedy,4.065
746,Force of Evil (1948),Film-Noir,4.0
747,"Stupids, The (1996)",Comedy,2.167
748,"Arrival, The (1996)",Action|Sci-Fi|Thriller,3.161
749,"Man from Down Under, The (1943)",Drama,2.0
750,Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb (1964),Comedy|War,4.22
751,Careful (1992),Comedy|Horror,4.0
752,Vermont Is For Lovers (1992),Comedy|Documentary|Romance,2.667
753,"Month by the Lake, A (1995)",Comedy|Drama|Romance,2.913
754,Gold Diggers: The Secret of Bear Mountain (1995),Adventure|Children,3.088
755,Kim (1950),Children|Drama,3.231
756,Carmen Miranda: Bananas Is My Business (1994),Documentary,4.333
757,Ashes of Time (Dung che sai duk) (1994),Drama,4.15
759,Maya Lin: A Strong Clear Vision (1994),Documentary,3.643
760,Stalingrad (1993),Drama|War,3.641
761,"Phantom, The (1996)",Action|Adventure,2.682
762,Striptease (1996),Comedy|Crime,2.344
763,"Last of the High Kings, The (a.k.a. Summer Fling) (1996)",Comedy|Drama,3.5
764,Heavy (1995),Drama|Romance,3.382
765,Jack (1996),Comedy|Drama,3.134
766,I Shot Andy Warhol (1996),Drama,3.343
767,"Grass Harp, The (1995)",Comedy|Drama,3.444
768,Someone Else's America (1995),Drama,3.0
769,Marlene Dietrich: Shadow and Light (1996),Documentary,3.5
771,"Life Is Rosy (a.k.a. Life Is Beautiful) (Vie est belle, La) (1987)",Comedy|Drama,3.444
772,Quartier Mozart (1992),Comedy,2.5
773,Touki Bouki (1973),Drama,2.667
774,Wend Kuuni (a.k.a. God's Gift) (1982),Drama,2.0
775,Spirits of the Dead (1968),Horror|Mystery,2.357
776,Babyfever (1994),Comedy|Drama,2.5
777,Pharaoh's Army (1995),War,2.0
778,Trainspotting (1996),Comedy|Crime|Drama,4.028
779,'Til There Was You (1997),Drama|Romance,2.861
780,Independence Day (a.k.a. ID4) (1996),Action|Adventure|Sci-Fi|Thriller,3.371
781,Stealing Beauty (1996),Drama,3.618
782,"Fan, The (1996)",Drama|Thriller,2.932
783,"Hunchback of Notre Dame, The (1996)",Animation|Children|Drama|Musical|Romance,3.286
784,"Cable Guy, The (1996)",Comedy|Thriller,2.668
785,Kingpin (1996),Comedy,3.222
786,Eraser (1996),Action|Drama|Thriller,3.18
787,"Gate of Heavenly Peace, The (1995)",Documentary,3.333
788,"Nutty Professor, The (1996)",Comedy|Fantasy|Romance|Sci-Fi,2.871
789,"I, the Worst of All (Yo, la peor de todas) (1990)",Drama,2.667
790,"Unforgettable Summer, An (Un été inoubliable) (1994)",Drama,3.2
791,"Last Klezmer: Leopold Kozlowski, His Life and Music, The (1994)",Documentary,2.667
792,"Hungarian Fairy Tale, A (Hol volt, hol nem volt) (1987)",Fantasy,3.0
793,My Life and Times With Antonin Artaud (En compagnie d'Antonin Artaud) (1993),Drama,2.667
794,Midnight Dancers (Sibak) (1994),Comedy|Drama,3.5
795,Somebody to Love (1994),Drama,3.0
796,"Very Natural Thing, A (1974)",Drama,4.0
797,"Old Lady Who Walked in the Sea, The (Vieille qui marchait dans la mer, La) (1991)",Comedy,3.333
798,Daylight (1996),Action|Adventure|Drama|Thriller,2.781
799,"Frighteners, The (1996)",Comedy|Horror|Thriller,3.399
800,Lone Star (1996),Drama|Mystery|Western,4.108
801,Harriet the Spy (1996),Children|Comedy,2.951
802,Phenomenon (1996),Drama|Romance,3.527
803,Walking and Talking (1996),Comedy|Drama|Romance,3.071
804,She's the One (1996),Comedy|Romance,3.13
805,"Time to Kill, A (1996)",Drama|Thriller,3.752
806,American Buffalo (1996),Crime|Drama,3.233
807,"Rendezvous in Paris (Rendez-vous de Paris, Les) (1995)",Comedy|Romance,2.929
808,Alaska (1996),Adventure|Children,3.208
809,Fled (1996),Action|Adventure,2.718
810,Kazaam (1996),Children|Comedy|Fantasy,1.801
812,Magic Hunter (Büvös vadász) (1994),Drama,1.0
813,Larger Than Life (1996),Comedy,3.025
816,Two Deaths (1995),Drama,1.0
818,"Very Brady Sequel, A (1996)",Comedy,2.594
819,Stefano Quantestorie (1993),Comedy|Drama,2.833
820,"Death in the Garden (Mort en ce jardin, La) (1956)",Drama,2.667
821,"Crude Oasis, The (1995)",Drama|Romance,3.0
822,Hedd Wyn (1992),Drama|Romance|War,1.5
823,"Collector, The (La collectionneuse) (1967)",Drama,2.5
824,Kaspar Hauser (1993),Drama|Mystery,3.571
826,Women Robbers (Diebinnen) (1995),Drama,1.0
827,"Convent, The (O Convento) (1995)",Drama,2.857
828,"Adventures of Pinocchio, The (1996)",Adventure|Children,3.216
829,Joe's Apartment (1996),Comedy|Fantasy|Musical,2.848
830,"First Wives Club, The (1996)",Comedy,3.126
831,Stonewall (1995),Drama,3.5
832,Ransom (1996),Crime|Thriller,3.498
833,High School High (1996),Comedy,2.567
834,Phat Beach (1996),Comedy,3.125
835,Foxfire (1996),Drama,3.192
836,Chain Reaction (1996),Action|Adventure|Thriller,2.885
837,Matilda (1996),Children|Comedy|Fantasy,3.427
838,Emma (1996),Comedy|Drama|Romance,3.784
839,"Crow: City of Angels, The (1996)",Action|Thriller,2.859
840,House Arrest (1996),Children|Comedy,2.778
841,"Eyes Without a Face (Yeux sans visage, Les) (1959)",Horror,3.45
842,Tales from the Crypt Presents: Bordello of Blood (1996),Comedy|Horror,2.648
843,Lotto Land (1995),Drama,3.5
844,"Story of Xinghua, The (Xinghua san yue tian) (1994)",Drama,3.625
845,"Day the Sun Turned Cold, The (Tianguo niezi) (1994)",Drama,2.5
846,Flirt (1995),Drama,3.5
847,"Big Squeeze, The (1996)",Comedy|Drama,2.5
848,"Spitfire Grill, The (1996)",Drama,3.812
849,Escape from L.A. (1996),Action|Adventure|Sci-Fi|Thriller,2.743
850,Cyclo (Xich lo) (1995),Crime|Drama,3.462
851,Basquiat (1996),Drama,3.276
852,Tin Cup (1996),Comedy|Drama|Romance,3.132
853,Dingo (1991),Drama,3.0
854,"Ballad of Narayama, The (Narayama Bushiko) (1958)",Drama,2.85
855,Every Other Weekend (Un week-end sur deux) (1990),Drama,1.667
856,Mille bolle blu (1993),Comedy,2.7
857,Crows and Sparrows (Wuya yu maque) (1949),Drama,3.0
858,"Godfather, The (1972)",Crime|Drama,4.354
859,"Hippie Revolution, The (1996)",Documentary,5.0
860,"Maybe, Maybe Not (Bewegte Mann, Der) (1994)",Comedy,3.417
861,Supercop (Police Story 3: Supercop) (Jing cha gu shi III: Chao ji jing cha) (1992),Action|Comedy|Crime|Thriller,3.276
862,Manny & Lo (1996),Drama,2.929
864,"Wife, The (1995)",Comedy|Drama,4.0
865,Small Faces (1996),Drama,3.083
866,Bound (1996),Crime|Drama|Romance|Thriller,3.744
867,Carpool (1996),Comedy|Crime,2.607
868,Death in Brunswick (1991),Comedy,2.625
869,Kansas City (1996),Crime|Drama|Musical|Thriller,2.618
870,Gone Fishin' (1997),Comedy,2.133
871,Lover's Knot (1996),Comedy,2.0
872,Vive L'Amour (Ai qing wan sui) (1994),Drama,3.5
873,Shadow of Angels (Schatten der Engel) (1976),Drama,2.0
874,Killer: A Journal of Murder (1995),Crime|Drama,2.333
875,Nothing to Lose (1994),Action|Crime|Drama,3.293
876,Supercop 2 (Project S) (Chao ji ji hua) (1993),Action|Comedy|Crime|Thriller,2.458
877,Girls Town (1996),Comedy|Drama,3.0
878,Bye-Bye (1995),Drama,1.0
879,"Relic, The (1997)",Horror|Thriller,2.813
880,"Island of Dr. Moreau, The (1996)",Sci-Fi|Thriller,2.558
881,First Kid (1996),Children|Comedy,2.789
882,"Trigger Effect, The (1996)",Drama|Thriller,2.759
884,Sweet Nothing (1996),Drama,3.333
885,Bogus (1996),Children|Drama|Fantasy,2.629
886,Bulletproof (1996),Action|Comedy|Crime,3.087
887,Talk of Angels (1998),Drama,3.0
889,1-900 (06) (1994),Drama|Romance,3.8
890,Baton Rouge (Bâton rouge) (1988),Thriller,2.5
891,Halloween: The Curse of Michael Myers (Halloween 6: The Curse of Michael Myers) (1995),Horror|Thriller,2.59
892,Twelfth Night (1996),Comedy|Drama|Romance,3.806
893,Mother Night (1996),Drama,3.553
894,Liebelei (1933),Romance,2.667
895,Venice/Venice (1992),Drama,2.625
896,Wild Reeds (Les roseaux sauvages) (1994),Drama,3.842
897,For Whom the Bell Tolls (1943),Adventure|Drama|Romance|War,3.393
898,"Philadelphia Story, The (1940)",Comedy|Drama|Romance,4.157
899,Singin' in the Rain (1952),Comedy|Musical|Romance,4.065
900,"American in Paris, An (1951)",Musical|Romance,3.674
901,Funny Face (1957),Comedy|Musical,3.558
902,Breakfast at Tiffany's (1961),Drama|Romance,3.771
903,Vertigo (1958),Drama|Mystery|Romance|Thriller,4.064
904,Rear Window (1954),Mystery|Thriller,4.215
905,It Happened One Night (1934),Comedy|Romance,4.154
906,Gaslight (1944),Drama|Thriller,4.04
907,"Gay Divorcee, The (1934)",Comedy|Musical|Romance,4.108
908,North by Northwest (1959),Action|Adventure|Mystery|Romance|Thriller,4.163
